Monika Lennartz
Brigitte Lindenberg
Annelise Matschulat
Yvonne Merin
Erika Müller-Fürstenau
Irma Münch
Ingrid Ohlenschläger
Helga Piur
Helga Raumer
Käthe Reichel
Sigrid Roth
Maria Rouvel
Antje Ruge
Karla Runkehl
Steffie Spira
Sonja Sutter
Lissy Tempelhof
Sabine Thalbach
Dora Thalmer
Ilse Voigt
Else Wolz
Marianne Wünscher
Johannes Arpe
Alfred Balthoff
Reimar Johannes Baur
Gerd Biewer
Lothar Blumhagen
Manfred Borges
Erich Brauer
Karl Brenk
Bruno Carstens
Norbert Christian
Fritz Decho
Fred Delmare
Jochen Diestelmann
Fritz Diez
Werner Dissel
Josef Peter Dornseif
Horst Drinda
Fred Düren
Gerd Ehlers
Hans Emons
Christoph Engel
Hans Finohr
Hannes Fischer
Rudolf Fleck
Martin Flörchinger
Erich Franz
Gerhard Frei
Albert Garbe
Erwin Geschonneck
Heinrich Gies
Harry Gillmann
Wolf Goette
Günther Grabbert
Herwart Grosse
Hanns Groth
Harald Halgarth
Hans W. Hamacher
Hans-Joachim Hanisch
Hannjo Hasse
Ezard Haußmann
Martin Hellberg
Paul R. Henker
Peter Herden
Albert Hetterle
Harry Hindemith
Adolf Peter Hoffmann
Gerd Jaeger
Horst Jonischkan
Walter Jupé
Karl Kendzia
Herbert Kiper
Peter Kiwitt
Erik S. Klein
Willy A. Kleinau
Hans Klering
Heinz Klevenow
Johannes Knittel
Wilhelm Koch-Hooge
Herbert Köfer
Eberhard Krug
Manfred Krug
Horst Kube
Frank Kutschera
Gerhard Lau
Hans-Ulrich Lauffer
Walter Lendrich
Werner Lierck
Stefan Lisewski
Hans Lucke
Rolf Ludwig
Harald Mannl
Edwin Marian
Hans-Joachim Martens
Peter Marx
Johannes Maus
Frank Michelis
Reinhard Michaelke
Hans-Peter Minetti
Armin Mueller-Stahl
Hans Neie
Willi Neuenhahn
Horst Neumann
Leon Niemczyk
Kurt Oligmüller
Uwe-Jens Pape
Arno Paulsen
Dieter Perlwitz
Hanns Anselm Perten
Werner Peters
Paul Pfingst
Horst Preusker
Gerhard Rachold
Kurt Rackelmann
Friedrich Richter
Herbert Richter
Rolf Ripperger
Hans-Georg Rudolph
Gerd E. Schäfer
Ekkehard Schall
Johannes Schmidt
Heinz Scholz
Horst Schön
Horst Schönemann
Willi Schrade
Helmut Schreiber
Heinz Schubert
Horst Schulze
Willi Schwabe
Ernst-Georg Schwill
Werner Segtrop
Günther Simon
Otto Eduard Stübler
Harry Studt
Wolfgang Stumpf
Peter Sturm
Hilmar Thate
Ulrich Thein
Hans-Peter Thielen
Jochen Thomas
Ulrich von der Trenck
Robert Trösch
Rudolf Ulrich
Erik Veldre
Hans Wehrl
Karl-Heinz Weiß
Siegfried Weiß
Gerry Wolff
Arno Wyzniewski
Helga Anders
Karin Anselm
Hannelore Auer
Eva Maria Bauer
Ina Bauer
Angelika Bender
Iris Berben
Viktoria Brams
Jana Brejchová
Maria Brockerhoff
Geneviève Cluny
Ursula Dirichs
Ina Duscha
Almut Eggert
Karin Eickelbaum
Rosemarie Fendel
Astrid Frank
Enzi Fuchs
Uschi Glas
Mascha Gonska
Anneli Granget
Ilona Grübel
Gitte Hænning
Gisela Hahn
Elke Haltaufderheide
Irm Hermann
Hannelore Hoger
Susanne Hsiao
Anna Karina
Eva Kinsky
Herma Koehn
Diana Körner
Sylva Koscina
Lotti Krekel
Christiane Krüger
Doris Kunstmann
Anita Kupsch
Ursula Langrock
Ingeborg Lapsien
Daliah Lavi
Marianne Lindner
Monika Lundi
Margot Mahler
Michaela May
Magdalena Montezuma
Stella Mooney
Kristina Nel
Angelika Ott
Anita Pallenberg
Monika Peitsch
Ulli Philipp
Erika Pluhar
Witta Pohl
Dunja Rajter
Andrea Rau
Eva Renzi
Simone Rethel
Renate Roland
Letitia Roman
Rosy Rosy
Christiane Rücker
Katrin Schaake
Catherine Schell
Barbara Schöne
Charlotte Schreiber-Just
Christine Schuberth
Hanna Schygulla
Maria Singer
Inken Sommer
Helga Sommerfeld
Jutta Speidel
Alexandra Stewart
Ewa Strömberg
Katharina Tüschen
Ingrid Thulin
Margarethe von Trotta
Susanne Uhlen
Lilith Ungerer
Barbara Valentin
Marie Versini
Elisabeth Volkmann
Christa Wehling
Heidelinde Weis
Eleonore Weisgerber
Lydia Weiss
Gila von Weitershausen
Thekla Carola Wied
Angela Winkler
Judy Winter
Christine Wodetzky
Monika Zinnenberg
Werner Abrolat
Christian Anders
Gerd Baltus
Rainer Basedow
Hans-Jürgen Bäumler
Gustl Bayrhammer
Rolf Becker
Stefan Behrens
Rudolf Beiswanger
Heinz Bennent
Helmut Berger
Peter Berling
Edgar Bessen
Uwe Beyer
Roy Black
Gerd Böckmann
Carlo Böhm
Hark Bohm
Marquard Bohm
Horst Bollmann
Herbert Bötticher
Rolf Boysen
Arthur Brauss
Jean-Claude Brialy
Jochen Busse
Mathieu Carrière
Karl Dall
Jürgen Draeger
Ferdinand Dux
Alfred Edel
Gernot Endemann
Werner Enke
Til Erwig
Rainer Werner Fassbinder
Helmut Fischer
Uwe Friedrichsen
Thomas Fritsch
Herbert Fux
Bruno Ganz
Dieter Geißler
Vadim Glowna
Helmut Griem
Max Grießer
Dieter Hallervorden
Hans Peter Hallwachs
Willy Harlander
Gert Haucke
Sascha Hehn
Bernd Herzsprung
Hans Hirschmüller
Robert Hoffmann
Klaus Höhne
Jürgen Holtz
Martin Jente
Walter Jokisch
Udo Jürgens
Harry Kalenberg
Udo Kier
Wilfried Klaus
Gerhard Konzack
Hans-Peter Korff
Hans Korte
Hansi Kraus
Pit Krüger
Günter Lamprecht
Friedrich von Ledebur
Harald Leipnitz
Gerhart Lippert
Ulli Lommel
Walo Lüönd
Martin Lüttge
Henry van Lyck
Günter Mack
Michael Maien
Gunther Malzacher
Marius Müller-Westernhagen
Franco Nero
Günther Neutze
Horst Michael Neutze
Erich Padalewski
Werner Pochath
Kurt Raab
Ilja Richter
Utz Richter
Stephan Schwartz
Klaus Schwarzkopf
Hendrik (Heintje) Simons
Adolph Spalinger
Peter Steiner
Peter Striebeck
Rinaldo Talamonti
Walter Tschernich
Hans Tügel
Wolfgang Unterzaucher
Frithjof Vierock
Friedrich von Thun
Karl-Heinz Vosgerau
Herwig Walter
Rolf Zacher
Carmen-Maja Antoni
Trude Bechmann
Karin Beewen
Regina Beyer
Monica Bielenstein
Renate Blume
Marita Böhme
Bärbel Bolle
Barbara Brylska
Margot Busse
Chris Doerk
Angelica Domröse
Sina Fiedler
Monika Gabriel
Renate Geißler
Christine Gloger
Karin Gregorek
Jenny Gröllmann
Cox Habbema
Brigitte Herweg
Evamaria Heyse
Jutta Hoffmann
Heide Kipp
Blanche Kommerell
Juliane Korén
Ingeborg Krabbe
Gertraud Kreißig
Traudl Kulikowsky
Christiane Lanzke
Katharina Lind
Gisela Morgen
Vera Oelschlegel
Evelyn Opoczynski
Katja Paryla
Christa Pasemann
Erika Pelikowsky
Jessy Rameik
Renate Reinecke
Felicitas Ritsch
Gudrun Ritter
Walfriede Schmitt
Heidemarie Schneider
Karin Schröder
Kati Székely
Karin Ugowski
Ellinor Vogel
Jutta Wachowiak
Angelika Waller
Heidemarie Wenzel
Ursula Werner
Monika Woytowicz
Paul Arenkens
Hilmar Baumann
Hermann Beyer
Peter Borgelt
Kurt Böwe
Carl Heinz Choynski
Peter Dommisch
Friedhelm Eberle
Kaspar Eichel
Eberhard Esche
Dieter Franke
Jürgen Frohriep
Erich Gerberding
Winfried Glatzeder
Wolfgang Greese
Gert Gütschow
Michael Gwisdek
Hans Hardt-Hardtloff
Hans-Joachim Hegewald
Jürgen Heinrich
Gerd Michael Henneberg
Jürgen Hentsch
Rolf Herricht
Horst Hiemer
Rolf Hoppe
Wolfgang Hosfeld
Joachim Hoyer
Günter Junghans
Ernst Kahler
Peter Kalisch
Werner Kanitz
Manfred Karge
Dietrich Körner
Bodo Krämer
Horst Krause
Alexander Lang
Holger Mahlich
Dieter Mann
Fritz Marquardt
Ferdy Mayne
Ernst Meincke
Eberhard Mellies
Otto Mellies
Gerd Micheel
Gojko Mitić
Dieter Montag
Alfred Müller
Günter Naumann
Wilfried Ortmann
Klaus Piontek
Hartmut Puls
Hans-Peter Reinecke
Berndt Renné
Peter Reusse
Jürgen Reuter
Otmar Richter
Dietmar Richter-Reinick
Carl-Hermann Risse
Rolf Römer
Eugen Schaub
Helmut Schellhardt
Bodo Schmidt
Frank Schöbel
Reiner Schöne
Gunter Schoß
Günter Schubert
Jaecki Schwarz
Peter Sindermann
Friedo Solter
Jan Spitzer
Helmut Straßburger
Alfred Struwe
Hans Teuscher
Klaus-Peter Thiele
Joachim Tomaschewsky
Martin Trettau
Ulrich Voß
Jiří Vršťala
Harald Warmbrunn
Thomas Weisgerber
Johannes Wiebke
Dieter Wien
Wolfgang Winkler
Achim Wolff
Manfred Zetzsche
Heide Ackermann
Stella Adorf
Adelheid Arndt
Andrea L’Arronge
Ortrud Beginnen
Helga Bender
Anne Bennent
Katja Bienert
Annamirl Bierbichler
Monica Bleibtreu
Tabea Blumenschein
Marita Breuer
Uschi Buchfellner
Mareike Carrière
Margit Carstensen
Ingrid Caven
Ute Christensen
Edith Clever
Marie Colbin
Sybil Danning
Kirsten Dene
Gaby Dohm
Dolly Dollar
Tina Engel
Constanze Engelbrecht
Kristina van Eyck
Veronika Faber
Rita Feldmeier
Bea Fiedler
Lisa Fitz
Maria Furtwängler
Barbara Gass
Antje Hagen
Evelyn Hamann
Heidi Hansen
Monika Hansen
Ila von Hasperg
Nina Hoger
Grischa Huber
Anja Jaenicke
Gisela Keiner
Nastassja Kinski
Ute Kittelberger
Hildegard Krekel
Cleo Kretschmer
Lisa Kreuzer
Jutta Lampe
Renate Langer
Barbara Lass
Anita Lochner
Annemarie Marks-Rocke
Eva Mattes
Sabine von Maydell
Sunnyi Melles
Angelika Milster
Ursela Monn
Toni Netzle
Evelyn Opela
Elisabeth Orth
Olivia Pascal
Renate Pelster
Lilo Pempeit
Veronika-Marie von Quast
Silvia Reize
Patricia Rhomberg
Rose Renée Roth
Katja Rupé
Gisela Schneeberger
Karin Schubert
Ingrid Steeger
Barbara Sukowa
Elisabeth Trissenaar
Dietlinde Turban
Dana Vávrová
Franziska Walser
Rosel Zech
Herbert Achternbusch
Peer Augustinski
Harry Baer
Ekkehardt Belle
David Bennent
Wolf-Dietrich Berg
Toni Berger
Christian Berkel
Josef Bierbichler
Uwe Bohm
Markus Boysen
Klaus Maria Brandauer
Volker Brandt
Jacques Breuer
Franz Buchrieser
Rudi Carrell
Burkhard Driest
Sky du Mont
Heinz Eckner
Volker Eckstein
Christoph Eichhorn
Wolfgang Fierek
Michael Fitz
Peter Fitz
Eike Gallwitz
Herbert Grönemeyer
Matthias Habich
Raimund Harmstorf
Reinhard Hauff
Dieter Thomas Heck
André Heller
Herbert Herrmann
Ernst H. Hilbich
Alois Hitzenbichler
Heinz Hoenig
Dominique Horwitz
Jörg Hube
Rainer Hunold
Michel Jacot
Gottfried John
Günther Kaufmann
Joachim Kemmer
Peter Kern
Hermann Killmeyer
Dieter Kirchlechner
Christian Kohlund
Diether Krebs
Dieter Laser
Hermann Lause
Hans-Günter Martens
Max Volkert Martens
Dietrich Mattausch
Peter Millowitsch
Josef Moosholzer
Ronald Nitschke
Uwe Ochsenknecht
Thomas Ohrner
Hanno Pöschl
Volker Prechtel
Jürgen Prochnow
Tilo Prückner
Christian Quadflieg
Alexander Radszun
Hans-Michael Rehberg
Otto W. Retzer
Chris Roberts
Claude-Oliver Rudolph
Udo Samel
Otto Sander
Michael Schanze
Dieter Schidor
Walter Schmidinger
Jürgen Schornagel
Michael Schwarzmaier
Martin Semmelrogge
Volker Spengler
Alexander Stephan
Bernd Tauber
Rüdiger Vogler
Konstantin Wecker
Rudolf Wessely
Raphael Wilczek
Klaus Wildbolz
Ulrich Wildgruber
Vitus Zeplichal
Helmut Zierl
Hanns Zischler
Hildegard Alex
Violeta Andrei
Margit Bendokat
Lydia Billiet
Astrid Bless
Petra Blossey
Ruth Friemel
Simone Frost
Dorit Gäbler
Sigrid Göhler
Regine Heintze
Petra Hinze
Ursula Karusseit
Micaëla Kreißler
Marina Krogull
Renate Krößner
Helga Labudda
Gertraut Last
Madeleine Lierck
Christa Löser
Ute Lubosch
Katrin Martin
Gudrun Okras
Marylu Poolman
Ruth Reinecke
Katrin Sass
Johanna Schall
Barbara Schnitzler
Swetlana Schönfeld
Christine Schorn
Viola Schweizer
Gisa Stoll
Katharina Thalbach
Franziska Troegner
Beata Tyszkiewicz
Simone von Zglinicki
Regimantas Adomaitis
Donatas Banionis
Hans-Uwe Bauer
Peter Bause
Milan Beli
Dieter Bellmann
Jan Bereska
Hans Bergermann
Gerd Blahuschek
Celino Bleiweiß
Vlastimil Brodský
Wolfgang Dehler
Victor Deiß
Hilmar Eichhorn
Gunter Friedrich
Klaus Gehrke
Fred-Artur Geppert
Detlef Gieß
Werner Godemann
Christian Grashof
Gerd Grasse
Jörg Gudzuhn
Gunnar Helm
Henry Hübchen
Wolfgang Jakob
Rüdiger Joswig
Friedrich-Wilhelm Junge
Eberhard Kirchberg
Klaus-Dieter Klebsch
Volkmar Kleinert
Heinz Dieter Knaup
Uwe Kockisch
Jürgen Mai
Dietrich Mechow
Jiří Menzel
Arnim Mühlstädt
Eckhard Müller
Michael Narloch
Thomas Neumann
Jörg Panknin
Amza Pellea
Franciszek Pieczka
Walter Plathe
Klaus Pönitz
Peter Prager
Wilfried Pucher
Dean Reed
Lutz Riemann
Udo Schenk
Martin Seifert
Peter Skarke
Peter Sodann
Christian Steyer
Szymon Szurmiej
Werner Tietze
Jürgen-Michael Watzke
Horst Weinheimer
Giso Weißbach
Peter Welz
Axel Werner
Bodo Wolf
Hans-Jürgen Wolf
Jürgen Zartmann
Uwe Zerbe
Peter Zimmermann
Joachim Zschocke
Therese Affolter
Adriana Altaras
Barbara Auer
Ulrike Beimpold
Julia Biedermann
Katharina Böhm
Suzanne von Borsody
Natja Brunckhorst
Lore Brunner
Sibylle Canonica
Renan Demirkan
Birgit Doll
Veronica Ferres
Beate Finckh
Katja Flint
Barbara Freier
Gudrun Gabriel
Martina Gedeck
Gerda Gmelin
Isa Haller
Susanne Hoss
Sabine Kaack
Brigitte Karner
Ursula Karven
Annette Kreft
Ulrike Kriener
Maren Kroymann
Anja Kruse
Gudrun Landgrebe
Therese Lohner
Leslie Malton
Maja Maranow
Marita Marschall
Claudia Messner
Christine Neubauer
Valerie Niehaus
Jennifer Nitsch
Désirée Nosbusch
Christina Plate
Sabine Postel
Sibylle Rauch
Katja Riemann
Manuela Riva
Barbara Rudnik
Marianne Sägebrecht
Birge Schade
Susanne Schäfer
Antje Schmidt
Maria Schrader
Ilona Schulz
Anja Schüte
Mona Seefried
Silvia Seidel
Julia Stemberger
Lena Stolze
Katja Studt
Anna Thalbach
Karin Thaler
Alexa Wiegandt
Barbara Wussow
Petra Zieser
Billie Zöckler
Robert Atzorn
Dietmar Bär
Ben Becker
Klaus J. Behrendt
Helmut Berger
Matthias Brandt
Pascal Breuer
Gedeon Burkhard
Ottfried Fischer
Albert Fortell
Ulrich Gebauer
Dominik Graf
Günther Maria Halmer
Thomas Heinze
Max Herbrechter
Johannes Herrschmann
Egon Hofmann
Ingo Hülsmann
Hannes Jaenicke
Hermann Killmeyer
Burghart Klaußner
Towje Kleiner
Herbert Knaup
Oliver Korittke
Mike Krüger
Horst Kummeth
Reinhold Lampe
Dieter Landuris
Leonard Lansink
Heiner Lauterbach
Peter Lohmeyer
Peter Maffay
Robert Meyer
Axel Milberg
Tobias Moretti
Richy Müller
Daniel Olbrychski
Christoph M. Ohrt
Ludger Pistor
Ulrich Pleitgen
Gerhard Polt
Dominic Raacke
Christian Redl
Ralf Richter
Frank Röth
Siemen Rühaak
Heinrich Schafmeister
Andreas Schmidt
Arnulf Schumacher
Edgar Selge
Peter Simonischek
Walter Sittler
Werner Stocker
Oliver Stokowski
Max Tidof
Jürgen Tonkel
Ulrich Tukur
Jürgen Vogel
Otto Waalkes
Christoph Waltz
Vladimir Weigl
Klaus Wennemann
Ulrich Wesselmann
Manfred Zapatka
Peter Zilles
August Zirner
Marijam Agischewa
Friederike Aust
Arianne Borbach
Karin Düwel
Marie Gruber
Corinna Harfouch
Daniela Hoffmann
Julia Jäger
Petra Kelling
Gundula Köster
Ulrike Krumbiegel
Annett Kruschke
Susanne Lüning
Dagmar Manzel
Maria Remakina
Cornelia Schmaus
Claudia Schmutzler
Stefanie Stappenbeck
Grażyna Szapolowska
Simone Thomalla
Barbara Trommer
Kathrin Waligura
Peter Aust
Erwin Berner
Jens-Uwe Bogadtke
Matthias Freihof
Justus Fritzsche
Manfred Gorr
Peter Mario Grau
Sylvester Groth
Mirko Haninger
Reiner Heise
André Hennicke
Uwe Jellinek
Roman Kaminski
Michael Kind
Jörg Knocheé
Horst Kotterba
Bernd Michael Lade
Joachim Lätsch
Ralf Lehm
Jan Josef Liefers
Frank Lienert
Wolf-Dieter Lingk
Marc Lubosch
Klaus Manchen
Florian Martens
Sven Martinek
Daniel Minetti
Ulrich Mühe
Michael Pan
Volker Ranisch
Thomas Rühmann
Andreas Schmidt-Schaller
Götz Schubert
Jörg Schüttauf
Dirk Wäger
Meriam Abbas
Suzan Anbeh
Muriel Baumeister
Marie Bäumer
Meret Becker
Bibiana Beglau
Nicole Beutler
Nora Binder
Kirsten Block
Susanne Bormann
Cosima von Borsody
Anna Böttcher
Julia Brendler
Nadeshda Brennicke
Anna Brüggemann
Katja Brügger
Inga Busch
Tschulpan Chamatowa
Yvonne de Bark
Gesine Cukrowski
Ellen ten Damme
Floriane Daniel
Maruschka Detmers
Anica Dobra
Maren Eggert
Karoline Eichhorn
Jenny Elvers-Elbertzhagen
Anke Engelke
Anna Fechter
Verona Feldbusch
Hendrikje Fitz
Catherine Flemming
Janina Flieger
Ulrike Folkerts
Liane Forestieri
Inka Friedrich
Johanna Gastdorf
Regula Grauwiller
Fritzi Haberlandt
Eva Habermann
Cosma Shiva Hagen
Jeanette Hain
Simone Hanselmann
Dorothee Hartinger
Eva Hassmann
Bernadette Heerwagen
Wolke Hegenbarth
Natascha Hockwin
Mavie Hörbiger
Nina Hoss
Theresa Hübchen
Julia Hummer
Rebecca Immanuel
Julia Jentsch
Jenny Jürgens
Salome Kammer
Alexandra Kamp
Katy Karrenbauer
Sophie von Kessel
Dorkas Kiefer
Sonja Kirchberger
Petra Kleinert
Anja Kling
Anja Knauer
Imogen Kogge
Juliane Köhler
Ann-Kathrin Kramer
Nicolette Krebitz
Nina Kronjäger
Janine Kunze
Alexandra Maria Lara
Geno Lechner
Elisabeth Lanz
Sandra S. Leonhard
Miranda Leonhardt
Anna Loos
Susanne Lothar
Heike Makatsch
Lisa Martinek
Franziska Matthus
Claudia Michelsen
Birgit Minichmayr
Kaya Möller
Nele Mueller-Stöfen
Alexandra Neldel
Christine Oesterlein
Laura Osswald
Christiane Paul
Caroline Peters
Franziska Petri
Nina Petri
Barbara Philipp
Franka Potente
Lisa Maria Potthoff
Uta Prelle
Janette Rauch
Christiane Christiani
Camilla Renschke
Sophie Rois
Tina Ruland
Andrea Sawatzki
Michaela Schaffrath
Meike Schlüter
Ivonne Schönherr
Doris Schretzmayer
Sophie Schütt
Katharina Schüttler
Charlotte Schwab
Jessica Schwarz
Esther Schweins
Jasmin Schwiers
Theresa Scholze
Chiara Schoras
Anke Sevenich
Susanna Simon
Sandra Speichert
Gruschenka Stevens
Janina Stopper
Manon Straché
Aglaia Szyszkowitz
Jasmin Tabatabai
Laura Tonke
Tatjana Trieb
Nadja Uhl
İdil Üner
Christine Urspruch
Saskia Vester
Gabriele Weinspach
Ingeborg Westphal
Andrea Willson
Lavinia Wilson
Elke Winkens
Johanna Wokalek
Hanne Wolharn
Felicitas Woll
Natalia Wörner
Gisa Zach
Marie Zielcke
Henry Arnold
Nicolás Artajo
Erdoğan Atalay
Ralf Bauer
Henning Baum
Rufus Beck
Frank Behnke
Tim Bergmann
Pierre Besson
Alexander Beyer
Moritz Bleibtreu
Sebastian Blomberg
Christian Blümel
Wolfgang Böck
Martin Brambach
Oliver Bröcker
Daniel Brühl
Detlev Buck
Johann von Bülow
Fabian Busch
Hansa Czypionka
Baki Davrak
August Diehl
Christoph Hagen Dittmann
Justus von Dohnányi
Ken Duken
André Eisermann
Martin Feifel
Uwe Fellensiek
Gerd Udo Feller
Heino Ferch
Herbert Feuerstein
Patrik Fichte
Samuel Finzi
Benno Fürmann
Tom Gerhardt
Frank Giering
Martin Glade
Gerhard Haase-Hindenberg
Josef Hader
Leander Haußmann
Michael „Bully“ Herbig
Marc Hosemann
Peer Jäger
Igor Jeftić
Stefan Jürgens
Fritz Karl
Frank Kessler
Hermann Killmeyer
Marlon Kittel
Sebastian Koch
Rudolf Kowalski
Harald Krassnitzer
Konrad Krauss
Jan-Gregor Kremp
Thomas Kretschmann
Joachim Król
Udo Kroschwald
Hardy Krüger jr
Stefan Kurt
Mehmet Kurtuluş
Dani Levy
Florian Lukas
Kai Maertens
Armin Marewski
Mišel Matičević
Ulrich Matthes
Michael Mendl
Hasan Ali Mete
Barnaby Metschurat
Hans-Werner Meyer
Tom Mikulla
Wotan Wilke Möhring
Marc-Oliver Moro
Ingo Naujoks
Philipp Neubauer
Ulrich Noethen
Christian Oliver
Götz Otto
Bastian Pastewka
Sven Pippig
Axel Prahl
Thure Riefenstein
Janek Rieke
Armin Rohde
Michael Roll
Roman Rossa
Lars Rudolph
Benjamin Sadler
Erol Sander
Heribert Sasse
Tobias Schenke
Tom Schilling
Burkhard Schmeer
Helge Schneider
Reinald Schnell
Til Schweiger
Matthias Schweighöfer
Tim Seyfi
Hilmi Sözer
Robert Stadlober
Jan Henrik Stahlberg
David Steffen
Devid Striesow
Sebastian Ströbel
Wolfgang Stumph
Jürgen Tarrach
Thomas Thieme
Max von Thun
Kostja Ullmann
Antonio Wannek
Kai Wiesinger
Roeland Wiesnekker
Steffen Wink
Gustav Peter Wöhler
Werner Wölbern
Erdal Yıldız
Murat Yılmaz
Haydar Zorlu
Angelina Amaris
Diana Amft
Natalia Avelon
Jasna Fritzi Bauer
Caroline Beil
Svea Bein
Natalia Belitski
Lena Beyerling
Annika Blendl
Nadja Bobyleva
Silke Bodenbender
Agata Buzek
Yvonne Catterfeld
Henriette Confurius
Lola Dockhorn
Kristina Dörfer
Milena Dreißig
Alice Dwyer
Isolda Dychauk
Claudia Eisinger
Anna Fischer
Melika Foroutan
Susanne Gärtner
Jessica Ginkel
Ellenie Salvo González
Stephanie Gossger
Eva-Maria Grein von Friedl
Ella Maria Gollmer
Bianca Hein
Karoline Herfurth
Jette Hering
Hannah Herzsprung
Lucie Hollmann
Susan Hoecke
Sandra Hüller
Paula Kalenberg
Sibel Kekilli
Friederike Kempter
Amelie Kiefer
Stephanie Charlotta Koetz
Julia-Maria Köhler
Gro Swantje Kohlhof
Julia Koschitz
Nursel Köse
Annika Kuhl
Nina Kunzendorf
Florentine Lahme
Oona Devi Liebich
Mareike Lindenmeyer
Anne Menden
Safia Monney
Anna Maria Mühe
Jana Pallaske
Josefine Preuß
Anne Ratte-Polle
Henriette Richter-Röhl
Paula Riemann
Sophie Rogall
Jule Ronstedt
Anneke Kim Sarnau
Elisa Schlott
Gabriela Maria Schmeide
Rike Schmid
Petra Schmidt-Schaller
Paula Schramm
Karoline Schuch
Violetta Schurawlow
Cosima Shaw
Maria Simon
Diana Staehly
Stefanie Stappenbeck
Julia Stinshoff
Anna Maria Sturm
Vita Tepel
Rosalie Thomass
Sabine Timoteo
Michelle von Treuberg
Jördis Triebel
Nora Tschirner
Jennifer Ulrich
Katharina Wackernagel
Nora von Waldstätten
Araba Walton
Tanja Wedhorn
Franziska Weisz
Teresa Weißbach
Tanja Wenzel
Muriel Wimmer
Anna Angelina Wolfers
Birthe Wolter
Esther Zimmering
Bettina Zimmermann
Christoph Bach
Florian Bartholomäi
Markus Baumeister
Patrick Baehr
Tom Beck
Ludwig Blochberger
Oliver Bootz
Volker Bruch
Daniel Brühl
Maximilian Brückner
Moritz Bürkner
Wayne Carpendale
Thomas Darchinger
Hauke Diekamp
Franz Dinda
Ludwig Dornauer
Ken Duken
Pete Dwojak
Lars Eidinger
Stipe Erceg
Alexander Fehling
Thomas Feldkamp
Tim Fischer
Florian David Fitz
Oliver Fleischer
Thomas Gäßler
François Goeske
Steffen Groth
Robert Gwisdek
Holger Hauer
Christoph Maria Herbst
Fabian Hinrichs
Charly Hübner
Rolf Kanies
Matthias Klimsa
Matthias Koeberlin
Hanno Koffler
Mario Kristl
Markus Krojer
David Kross
Mirko Lang
Frederick Lau
Carlo Ljubek
Beat Marti
Jacob Matschenz
Maxim Mehmet
Tino Mewes
Jeremy Mockridge
Antoine Monot
Denis Moschitto
Jonas Nay
Jannis Niewöhner
Jimi Blue Ochsenknecht
Wilson Gonzalez Ochsenknecht
Rick Okon
Milan Peschel
Heiko Pinkowski
Oliver Pocher
Max von Pufendorf
Vincent Redetzki
Max Riemelt
Roman Roth
Thomas Sarbacher
Tom Schilling
Peter Schneider
Hinnerk Schönemann
Harald Schrott
Sebastian Schwarz
Matthias Schweighöfer
Jan Sosniok
Florian Stetter
Andreas Tobias
Christian Tramitz
Ludwig Trepte
Kostja Ullmann
Sebastian Urzendowsky
Mark Waschke
Philip Wiegratz
Daniel Wiemer
Fahri Ogün Yardım
Ronald Zehrfeld
# The same names separated by first / last name
Andra
Bötticher
Hanne
Brinkmann
Carena
Carlsen
Carmi
Clermont
Mia
Cordes
Lil
Dagover
Tilla
Durieux
Blandine
Ebinger
Engl
Ewald
Margarete
Ferida
Forescu
Sadjah
Gezza
Käthe
Haack
Harf
Hechy
Impekoven
Leopoldine
Konstantin
Margarete
Lissy
Cläre
Lotto
Eva
Mia
Lya
Meller
Cordy
Millowitsch
Hella
Moja
Erna
Morena
Müller-Lincke
Pola
Negri
Aud
Egede-Nissen
Novelly
Ressel
Orla
Oswalda
Henny
Porten
Porten
Frida
Lyda
Salmonova
Adele
Sandrock
Senta
Söneland
Magda
Eva
Speyer
Synd
Sylva
Terwin
Treumann
Valetti
Veldtkirch
Hedda
Elsa
Dorrit
Weixler
Gisela
Werbezirk
Emmy
Wyda
Zelenka
Manny
Ziener
Adalbert
Albers
Bernd
Aldor
Auen
Basch
Bassermann
Biebrach
Bildt
Bois
Connard
Dammann
Decarli
Ehmann
Eichberg
Essek
Falkenstein
Olaf
Fønss
Galeen
Goetz
Goetz
Gottowt
Hanus
Hanus
Ludwig
Hartau
Hartmann
Jannings
Janson
Junkermann
Kaiser-Titz
Fritz
Kampers
Kastner
Kayssler
Adolf
Kober
Fritz
Kortner
Krauß
Lamberts-Paulsen
Lettinger
Liedtke
Theodor
Loos
Mierendorff
Moissi
Alwin
Neuß
Pallenberg
Lupu
Piel
Porten
Rieck
Ruhbeck
Sabo
Heinrich
Schroth
Fritz
Schünzel
Seldeneck
Sikla
Fritz
Spira
Thimig
Jakob
Tiedtke
Ludwig
Trautmann
Vallentin
Gustav
Waldau
Aruth
Wartan
Winterstein
Zelnik
Zilzer
Truus
Aalten
Marcella
Albani
Amann
Ander
Lissy
Arna
Vilma
Bánky
Margit
Barnay
Berber
Grete
Bergner
Boothby
Renate
Brausewetter
Mady
María
Corda
Yvette
Darnys
Maly
Delschaft
Xenia
Desni
Dietrich
Josefine
Dora
Dorris
Käthe
Wera
Engels
Lucie
Evi
Eva
Exl
Greta
Garbo
Meg
Gehrts
Dora
Gerson
Valeska
Gert
Vivian
Giehse
Erika
Glässner
Dina
Gralla
Gregor
Ilka
Grüning
Grit
Haid
Liane
Haid
Lilian
Grit
Hegesa
Brigitte
Trude
Hesterberg
